"","wait_time"
"242",77.9185185185185
"251",70.0084033613445
"260",54.0088495575221
"269",50.2068965517241
"278",38
"17",40.5691056910569
"26",40.5391304347826
"35",46.0162601626016
"44",36.4957983193277
"53",27.7686567164179
"62",25.301724137931
"71",19.3758389261745
"80",44.6017699115044
"89",54.965811965812
"98",71.8604651162791
"116",64.0608695652174
"125",59.1162790697674
"134",48.0479452054795
"143",54.3652173913043
"152",43.6991150442478
"161",61.3716814159292
"170",62.0227272727273
"179",8.99122807017544
"188",50.5671641791045
"197",46.6153846153846
"215",32.6311475409836
"224",48.556338028169
"1022",37.3333333333333
"1121",43.28
"1214",56.1304347826087
"1223",44.2338709677419
"1232",35.8251748251748
"1241",30.0821917808219
"1250",53.5378151260504
"1258",41.5737704918033
"1267",67.0645161290323
"1031",39.327731092437
"1040",54.3893129770992
"1049",32.7032258064516
"1058",19.5751633986928
"1067",63.5161290322581
"1076",59.6612903225806
"1085",57.2708333333333
"1094",80.7589285714286
"1103",75.0731707317073
"1112",65.7142857142857
"1130",60.8979591836735
"1139",71.7948717948718
"1148",54.1739130434783
"1157",47.1230769230769
"1166",39.6311475409836
"1175",58.0697674418605
"1184",45.3333333333333
"1193",46.877358490566
"1202",60.7964601769912
"1276",60.1239669421488
"1368",42.6222222222222
"1457",40.408
"1482",45.8211382113821
"1491",36.9256756756757
"1500",56.9913043478261
"1509",77.5221238938053
"1518",67.7391304347826
"1527",38.7761194029851
"1285",56.5853658536585
"1293",73.5454545454545
"1302",78.90625
"1311",75.3407407407407
"1320",52.6984126984127
"1328",43.432
"1336",41.9489051094891
"1344",42.4242424242424
"1352",78.6397058823529
"1360",34.1269841269841
"1377",88.4642857142857
"1385",93.7586206896552
"1393",88.4955752212389
"1401",51.8428571428571
"1409",45.7481481481481
"1417",86.44
"1425",86.895652173913
"1433",41.9862068965517
"1441",91.5384615384615
"1449",70.719298245614
"1466",54.765625
"1474",47.4436090225564
"1536",55
"1624",52.5230769230769
"1712",58.3630136986301
"1728",50.4873949579832
"1736",40.787610619469
"1744",38.8456375838926
"1752",41.2615384615385
"1760",28.0413793103448
"1768",34.8818897637795
"1544",32.9612403100775
"1552",41.906976744186
"1560",41.2878787878788
"1568",42.1111111111111
"1576",47.2461538461538
"1584",74.2753623188406
"1592",77.046511627907
"1600",76.0230769230769
"1608",69.4453125
"1616",39
"1632",67.2142857142857
"1640",44.0944881889764
"1648",54.8905109489051
"1656",49.3461538461538
"1664",42.007874015748
"1672",34.992125984252
"1680",29.8384615384615
"1688",38.6308724832215
"1696",54.5942028985507
"1704",42.5639097744361
"1720",37.648
"1776",33.2481203007519
"1864",41.36
"1952",41.6412213740458
"1976",56.6015625
"1984",35.1803278688525
"1992",52.3191489361702
"2000",38.4959349593496
"2008",33.9435483870968
"2016",50.6893939393939
"1784",46.5328467153285
"1792",49.5138888888889
"1800",33.984126984127
"1808",31.1111111111111
"1816",38.0891719745223
"1824",52.04
"1832",48.9837398373984
"1840",36.52
"1848",45.4825174825175
"1856",45.456
"1872",28.7279411764706
"1880",32.0718954248366
"1888",27.688
"1896",24.2622950819672
"1904",31.7605633802817
"1912",41.7051282051282
"1920",54.5244755244755
"1928",31.7948717948718
"1936",42.5211267605634
"1944",50.7062937062937
"1960",44.2727272727273
"1968",34.9586206896552
"2024",33.1337579617834
"2112",35.36
"2199",50.7884615384615
"2215",50.188679245283
"2223",35.6535433070866
"2231",53.992
"2239",34.1917808219178
"2247",39.4810126582278
"2255",32.951048951049
"2032",49.9937106918239
"2040",60.038961038961
"2048",43.6444444444444
"2056",54.2452830188679
"2064",53.019801980198
"2072",60.1465517241379
"2080",53.4859813084112
"2088",67.3703703703704
"2096",51.7157894736842
"2104",49.1826923076923
"2120",54
"2128",47.5585585585586
"2136",58.5344827586207
"2144",59.375
"2151",64.6465517241379
"2159",71.0754716981132
"2167",70.3883495145631
"2175",79.2121212121212
"2183",50.1530612244898
"2191",62.1111111111111
"2207",62.4653465346535
"2263",49.0943396226415
"2351",66.4563106796116
"2439",36.5346534653465
"2461",28.2233009708738
"2469",52.5
"2477",41.8811881188119
"2485",29.5360824742268
"2493",72.4181818181818
"2501",60.0377358490566
"2271",59.6060606060606
"2279",58.018691588785
"2287",48.9611650485437
"2295",47.311320754717
"2303",36.3711340206186
"2311",47.1296296296296
"2319",46.2673267326733
"2327",45.0097087378641
"2335",36.1478260869565
"2343",37.8811881188119
"2359",42.4095238095238
"2367",30.5612244897959
"2375",50.2075471698113
"2383",54.6435643564356
"2391",46.1730769230769
"2399",33.2647058823529
"2407",58.6938775510204
"2415",59.8695652173913
"2423",46.9897959183673
"2431",65.8190476190476
"2446",55.4736842105263
"2453",60.5050505050505
"2509",51.5656565656566
"2597",35.8854166666667
"2685",38.5185185185185
"2709",51.8514851485149
"2717",40.027027027027
"2725",50.5436893203884
"2733",52.0952380952381
"2741",57.6635514018692
"2749",55.6296296296296
"2517",70.5267857142857
"2525",48.1919191919192
"2533",36.588785046729
"2541",47.6288659793814
"2549",44.504854368932
"2557",50.3535353535354
"2565",44.7857142857143
"2573",56.8684210526316
"2581",39.71
"2589",40.0740740740741
"2605",56.4285714285714
"2613",37.5825242718447
"2621",32.2
"2629",39.8571428571429
"2637",33.9380530973451
"2645",44.5894736842105
"2653",19.64
"2661",27.75
"2669",23.7087378640777
"2677",18.6057692307692
"2693",19.0961538461538
"2701",22.9607843137255
"2757",17.019801980198
"2843",13.0192307692308
"2931",12.6481481481481
"2947",8.6504854368932
"2955",11.2264150943396
"2963",11.74
"2971",22.743119266055
"2979",25.59
"2987",18.2019230769231
"2764",24.6770833333333
"2771",15.6836734693878
"2779",30.44
"2787",25.0388349514563
"2795",40.2641509433962
"2803",29.8712871287129
"2811",23.2376237623762
"2819",18.99
"2827",19.1836734693878
"2835",27.72
"2851",38.9509803921569
"2859",54.6785714285714
"2867",55.4271844660194
"2875",43.82
"2883",27.9705882352941
"2891",39.234693877551
"2899",43.5050505050505
"2907",46.5643564356436
"2915",70.5
"2923",51.8877551020408
"2939",50.5728155339806
"287",36.5377358490566
"375",17.3069306930693
"463",44.5754716981132
"487",51.7613636363636
"495",49.2727272727273
"503",60.4554455445545
"510",57.0833333333333
"518",83.7244897959184
"526",48.3125
"295",71.9285714285714
"303",104.010416666667
"311",72.5050505050505
"319",86.3297872340426
"327",94.7234042553192
"335",74.4623655913979
"343",43.0808080808081
"351",66.7604166666667
"359",71.9247311827957
"367",42.4736842105263
"383",74.2755102040816
"391",56.5894736842105
"399",50.0537634408602
"407",27.936170212766
"415",34.5104166666667
"423",38.4795918367347
"431",47.4166666666667
"439",55.3370786516854
"447",40.9387755102041
"455",25.9782608695652
"471",21.7640449438202
"479",19.25
"534",44.7105263157895
"622",55.6363636363636
"710",67.6521739130435
"726",65.5479452054795
"734",51.8550724637681
"742",43.8571428571429
"750",58.9473684210526
"758",58.2716049382716
"766",69.4705882352941
"542",78.2
"550",63.4942528735632
"558",59.4805194805195
"566",68.1566265060241
"574",63.75
"582",42.5
"590",63.9545454545455
"598",65.5696202531646
"606",41.6489361702128
"614",39.8
"630",41.4375
"638",33.5853658536585
"646",49.0493827160494
"654",48.8095238095238
"662",99.4666666666667
"670",112.5
"678",105
"686",80.1071428571429
"694",56.4285714285714
"702",65
"718",59.5294117647059
"774",47.4146341463415
"862",64.3218390804598
"950",42.5324675324675
"974",34.5641025641026
"982",40.7058823529412
"990",82.5333333333333
"998",57.8181818181818
"1006",63.2432432432432
"1014",41.2613636363636
"782",40.4054054054054
"790",23.527027027027
"798",38.5731707317073
"806",44.6103896103896
"814",60.3863636363636
"822",80.7848101265823
"830",55.8928571428571
"838",49.9324324324324
"846",35.1923076923077
"854",62.4683544303797
"870",61.85
"878",64.3604651162791
"886",32.5949367088608
"894",74.2168674698795
"902",81.0632911392405
"910",66.8505747126437
"918",69.0229885057471
"926",79.3103448275862
"934",60.1204819277108
"942",100.611764705882
"958",109.469879518072
"966",61.6292134831461
"9",77.9411764705882
"108",86.25
"207",82.4117647058823
"234",52.5744680851064
"243",124.934210526316
"252",91.6455696202532
"261",58.7142857142857
"270",66.9036144578313
"279",54.1
"18",86.8433734939759
"27",52.7471264367816
"36",50.0365853658537
"45",45.9333333333333
"54",37.3647058823529
"63",29.6
"72",57.8227848101266
"81",47.109756097561
"90",89.8823529411765
"99",97.875
"117",84.8539325842697
"126",31.302752293578
"135",28.9240506329114
"144",50.0657894736842
"153",62.3766233766234
"162",100.517647058824
"171",86.0897435897436
"180",78.0947368421053
"189",84.825
"198",66.8072289156626
"216",61.125
"225",60.5194805194805
"1023",43.1954022988506
"1122",88.9375
"1215",67.8488372093023
"1224",71.1111111111111
"1233",68.025
"1242",73.1392405063291
"1251",77.8205128205128
"1259",89.7065217391304
"1268",104.154761904762
"1032",73
"1041",70.6666666666667
"1050",75.5555555555556
"1059",74
"1068",66.9230769230769
"1077",101.228260869565
"1086",124.060975609756
"1095",127.816091954023
"1104",123.5
"1113",126.547619047619
"1131",127.75
"1140",67.5375
"1149",100.684782608696
"1158",107.469135802469
"1167",99.8526315789474
"1176",87.8666666666667
"1185",54.75
"1194",120.168674698795
"1203",91.4024390243902
"1206",90.3076923076923
"1277",108.109756097561
"1369",81.7096774193548
"1458",104.024390243902
"1483",47.7439024390244
"1492",59.0123456790123
"1501",88.7325581395349
"1510",84.5604395604396
"1519",96.2626262626263
"1528",76.0909090909091
"1286",99.5227272727273
"1294",72.7912087912088
"1303",83.6413043478261
"1312",38.7446808510638
