DATE,wait_time,HOLIDAYPX,HOLIDAY,HOLIDAYM,AKHOURS,AKHOURSEMH,AKEMHMORN,AKEMHEVE,inSession,inSession_Florida,inSession_sqrt_WDW,WDWTICKETSEASON,WDWevent,AKevent,WDWMAXTEMP,WDWMINTEMP
12/29/2018,75.01342282,3,0,5,14,15,1,0,0,0,0,peak,1,0,64.29,49.19
12/30/2018,62.16666667,2,0,5,15,15,0,0,0,0,0,peak,1,0,64.29,49.19
12/31/2018,38.28358209,0,1,0,13,13,0,0,0,0,0,peak,1,0,69.28,44.68
1/1/2019,41.23703704,0,1,5,13,13,0,0,0,0,0,peak,1,0,58.63,42.49
1/2/2019,70.64539007,2,0,5,13,14,1,0,22,7,16,peak,1,0,53.65,43.58
1/3/2019,68.05882353,3,0,0,13,13,0,0,37,10,27,peak,1,0,52.66,31.38
1/4/2019,69.04477612,4,0,0,13,13,0,0,37,10,27,peak,1,0,54.29,32.83
1/5/2019,77.91851852,5,0,0,12,13,1,0,37,10,27,peak,1,0,56.25,37.29
1/6/2019,70.00840336,6,0,0,11,11,0,0,73,53,75,regular,1,0,65.21,40.96
1/7/2019,54.00884956,7,0,0,11,11,0,0,73,53,75,regular,0,0,70.77,49.84
1/8/2019,50.20689655,8,0,0,11,11,0,0,89,95,97,value,0,1,75.15,59.89
1/9/2019,38,9,0,0,11,11,0,0,92,100,99,value,0,0,74.25,65.47
1/10/2019,40.56910569,10,0,0,11,12,1,0,91,100,99,value,0,0,79.82,63.99
1/11/2019,40.53913043,11,0,0,11,11,0,0,89,100,98,regular,0,0,78.26,63.55
1/12/2019,46.01626016,10,0,0,11,12,1,0,89,100,98,regular,0,0,62.49,45.53
1/13/2019,36.49579832,9,0,0,11,11,0,0,91,100,98,regular,0,0,59.77,38.12
1/14/2019,27.76865672,8,0,0,11,12,1,0,91,100,98,value,0,0,64.42,44.69
1/15/2019,25.30172414,7,0,0,11,11,0,0,95,100,100,value,0,0,70.54,45.94
1/16/2019,19.37583893,6,0,0,11,11,0,0,96,100,100,value,0,1,68.75,40.72
1/17/2019,44.60176991,5,0,0,11,11,0,0,96,100,100,value,0,0,52.01,27.48
1/18/2019,54.96581197,4,0,0,11,11,0,0,92,100,97,value,0,0,64.04,36.09
1/19/2019,71.86046512,3,0,2,11,12,1,0,92,100,97,regular,0,0,68.35,44.02
1/20/2019,64.06086957,2,0,2,11,11,0,0,1,0,0,regular,0,0,76.6,55.6
1/21/2019,59.11627907,0,1,0,11,12,1,0,1,0,0,regular,0,0,80.08,56.35
1/22/2019,48.04794521,2,0,2,11,11,0,0,91,97,93,value,0,1,80.41,60.25
1/23/2019,54.36521739,3,0,2,11,11,0,0,96,100,100,value,1,0,69.96,49.7
1/24/2019,43.69911504,4,0,2,11,11,0,0,96,100,99,value,1,0,67.55,51.22
1/25/2019,61.37168142,5,0,0,11,11,0,0,92,100,97,value,1,0,73.25,51.77
1/26/2019,62.02272727,6,0,0,11,12,1,0,92,100,97,regular,1,0,75.48,60.55
1/27/2019,8.99122807,7,0,0,11,11,0,0,93,100,97,regular,1,0,78.03,62.51
1/28/2019,50.56716418,7,0,0,11,12,1,0,93,100,97,value,0,0,71.73,57.02
1/29/2019,46.61538462,6,0,0,11,11,0,0,95,100,98,value,0,0,62.44,46.03
1/30/2019,32.63114754,5,0,0,11,11,0,0,94,100,98,value,0,0,68.25,45.2
1/31/2019,48.55633803,4,0,0,11,11,0,0,94,100,98,value,0,1,72.73,48.3
2/1/2019,37.33333333,3,0,2,11,11,0,0,86,73,82,value,0,0,74.62,55.86
2/2/2019,43.28,2,0,2,11,12,1,0,86,73,82,regular,0,0,68.41,53.61
2/3/2019,56.13043478,0,1,0,11,11,0,0,96,87,97,regular,0,0,74.97,58.28
2/4/2019,44.23387097,2,0,2,11,12,1,0,96,87,97,value,0,0,74.27,54.62
2/5/2019,35.82517483,3,0,0,11,11,0,0,94,87,91,value,0,1,81.29,52.87
2/6/2019,30.08219178,4,0,0,11,11,0,0,95,87,96,value,0,1,81.46,62.53
2/7/2019,53.53781513,5,0,0,11,11,0,0,96,87,97,value,0,0,77.7,61.99
2/8/2019,41.57377049,6,0,0,11,11,0,0,92,66,89,value,0,0,81.5,60.92
2/9/2019,67.06451613,6,0,0,11,12,1,0,92,66,89,regular,0,0,83.83,64.18
2/10/2019,39.32773109,5,0,0,11,11,0,0,84,100,97,regular,0,0,85.35,66.25
2/11/2019,54.38931298,4,0,0,11,12,1,0,84,100,97,value,0,0,84.01,70.01
2/12/2019,32.70322581,3,0,0,11,11,0,0,95,100,99,value,0,1,81.95,65.8
2/13/2019,19.5751634,2,0,0,11,11,0,0,95,100,99,value,0,1,77.48,62.91
2/14/2019,63.51612903,0,1,0,11,11,0,0,94,100,99,value,0,0,81.48,61.83
2/15/2019,59.66129032,2,0,1,11,11,0,0,78,91,82,regular,0,0,82.02,62.05
2/16/2019,57.27083333,3,0,4,13,14,1,0,78,91,82,peak,0,0,82.54,60.75
2/17/2019,80.75892857,2,0,4,11,11,0,0,16,23,18,peak,0,0,83.35,57.42
2/18/2019,75.07317073,0,1,0,11,12,1,0,16,23,18,regular,0,0,82.87,63.59
2/19/2019,65.71428571,2,0,4,11,11,0,0,86,100,84,value,0,1,85.49,67.85
2/20/2019,60.89795918,3,0,4,11,11,0,0,90,100,86,value,0,0,83.57,69.16
2/21/2019,71.79487179,4,0,4,11,11,0,0,89,100,86,value,0,0,84.18,66.6
2/22/2019,54.17391304,5,0,4,11,11,0,0,87,100,85,regular,0,0,82.8,65.54
2/23/2019,47.12307692,6,0,4,11,12,1,0,87,100,85,regular,0,0,83.25,64.42
2/24/2019,39.63114754,7,0,0,11,11,0,0,93,100,98,regular,0,0,85.03,65.11
2/25/2019,58.06976744,8,0,0,11,12,1,0,93,100,98,value,0,0,86.36,68.94
2/26/2019,45.33333333,8,0,0,11,11,0,0,93,100,98,value,0,1,81.1,64.67
2/27/2019,46.87735849,7,0,0,11,11,0,0,93,100,98,value,0,0,82.53,59.3
2/28/2019,60.79646018,6,0,0,11,11,0,0,93,100,98,value,0,0,85.03,65.31
3/1/2019,60.12396694,5,0,0,11,11,0,0,93,100,99,value,0,0,81.29,62.32
3/2/2019,42.62222222,4,0,0,12,13,1,0,93,100,99,regular,0,0,73.1,51.24
3/3/2019,40.408,3,0,0,12,12,0,0,92,89,94,regular,0,0,71.19,46.67
3/4/2019,45.82113821,2,0,0,11,12,1,0,92,89,94,regular,0,0,74.42,47.88
3/5/2019,36.92567568,0,1,0,11,11,0,0,94,100,99,value,0,1,79.45,49.36
3/6/2019,56.99130435,0,1,1,11,11,0,0,94,100,99,value,0,0,72.64,56.94
3/7/2019,77.52212389,2,0,0,11,11,0,0,94,100,99,value,0,0,62.45,46.88
3/8/2019,67.73913043,3,0,0,11,11,0,0,91,100,97,regular,0,0,68.61,41.56
3/9/2019,38.7761194,4,0,0,12,13,1,0,91,100,97,peak,0,0,72.48,44.68
3/10/2019,56.58536585,5,0,0,12,12,0,0,75,84,81,regular,0,0,81.73,60.15
3/11/2019,73.54545455,6,0,0,12,13,1,0,75,84,81,regular,0,0,71.85,54.3
3/12/2019,78.90625,6,0,0,12,12,0,0,76,84,83,value,0,0,65.88,44.63
3/13/2019,75.34074074,5,0,0,12,12,0,0,77,84,83,value,0,0,68.28,44.88
3/14/2019,52.6984127,4,0,0,12,12,0,0,77,84,83,value,0,0,70.13,41.43
3/15/2019,43.432,3,0,0,12,12,0,0,68,53,65,regular,0,0,76.39,39.9
3/16/2019,41.94890511,2,0,0,12,13,1,0,68,53,65,peak,0,0,81.91,50.78
3/17/2019,42.42424242,0,1,0,13,13,0,0,78,56,70,regular,0,0,82.78,54.99
3/18/2019,78.63970588,2,0,1,12,13,1,0,78,56,70,regular,0,0,82.07,64.09
3/19/2019,34.12698413,3,0,0,12,12,0,0,81,56,77,regular,0,0,80.26,65.74
3/20/2019,88.46428571,4,0,0,11,11,0,0,81,56,77,regular,0,1,68.16,55.95
3/21/2019,93.75862069,0,1,0,11,11,0,0,81,56,77,regular,0,0,67.93,48.42
3/22/2019,88.49557522,6,0,0,11,11,0,0,75,24,67,regular,0,0,72.06,45.01
3/23/2019,51.84285714,7,0,0,12,13,1,0,75,24,67,peak,0,0,81.91,50.78
3/24/2019,45.74814815,8,0,0,13,13,0,0,81,68,85,regular,0,0,82.78,54.99
3/25/2019,86.44,9,0,0,11,12,1,0,81,68,85,regular,0,0,82.07,64.09
3/26/2019,86.89565217,10,0,0,11,11,0,0,82,81,89,regular,0,0,80.26,65.74
3/27/2019,41.9862069,11,0,0,11,11,0,0,84,81,90,regular,0,1,68.16,55.95
3/28/2019,91.53846154,12,0,0,11,11,0,0,82,78,86,regular,0,0,67.93,48.42
3/29/2019,70.71929825,13,0,0,11,11,0,0,78,78,80,regular,0,0,72.06,45.01
3/30/2019,54.765625,14,0,0,13,14,1,0,78,78,80,peak,0,0,78.29,48.14
3/31/2019,47.44360902,0,1,0,13,13,0,0,76,82,80,regular,0,0,81.52,56.18
4/1/2019,55,0,1,0,12,13,1,0,76,82,80,peak,0,0,82.07,64.09
4/2/2019,52.52307692,17,0,0,12,12,0,0,78,82,84,peak,0,0,80.26,65.74
4/3/2019,58.3630137,17,0,0,11,11,0,0,78,82,84,peak,0,1,68.16,55.95
4/4/2019,50.48739496,16,0,0,11,11,0,0,76,82,84,peak,0,0,67.93,48.42
4/5/2019,40.78761062,15,0,0,11,11,0,0,75,82,80,peak,0,0,72.06,45.01
4/6/2019,38.84563758,14,0,0,13,14,1,0,75,82,80,peak,0,0,78.29,48.14
4/7/2019,41.26153846,13,0,0,12.5,12.5,0,0,91,100,94,peak,0,0,81.52,56.18
4/8/2019,28.04137931,12,0,0,12.5,13.5,1,0,91,100,94,peak,0,0,82.07,64.09
4/9/2019,34.88188976,11,0,0,12.5,12.5,0,0,93,100,95,peak,0,0,80.26,65.74
4/10/2019,32.96124031,10,0,0,12.5,12.5,0,0,93,100,95,peak,0,0,68.16,55.95
4/11/2019,41.90697674,9,0,0,12.5,12.5,0,0,92,100,94,peak,0,0,67.93,48.42
4/12/2019,41.28787879,8,0,0,12.5,12.5,0,0,91,100,94,peak,0,0,72.06,45.01
4/13/2019,42.11111111,7,0,0,12.5,13.5,1,0,91,100,94,peak,0,0,78.29,48.14
4/14/2019,47.24615385,6,0,0,12.5,12.5,0,0,77,97,80,peak,0,0,81.52,56.18
4/15/2019,74.27536232,5,0,0,12.5,13.5,1,0,77,97,80,peak,0,0,76.06,64.14
4/16/2019,77.04651163,4,0,0,12.5,12.5,0,0,78,97,81,peak,0,0,77.82,61.81
4/17/2019,76.02307692,3,0,0,12.5,12.5,0,0,75,97,80,peak,0,0,81.2,58.34
4/18/2019,69.4453125,2,0,0,12.5,12.5,0,0,73,97,78,peak,0,0,83.91,62.9
4/19/2019,39,0,1,0,12.5,12.5,0,0,34,17,30,peak,0,0,84.23,65.06
4/20/2019,67.21428571,0,1,0,12.5,13.5,1,0,34,17,30,peak,0,0,73.37,65.6
4/21/2019,44.09448819,0,1,0,12.5,12.5,0,0,70,89,76,peak,0,0,83.04,63.38
4/22/2019,54.89051095,0,1,5,12.5,13.5,1,0,70,89,76,peak,0,0,83.71,67.1
4/23/2019,49.34615385,2,0,5,12.5,12.5,0,0,91,100,92,peak,0,0,86.05,66.52
4/24/2019,42.00787402,3,0,5,12.5,12.5,0,0,92,100,92,peak,0,0,86.09,65.94
4/25/2019,34.99212598,4,0,0,12.5,12.5,0,0,92,100,92,peak,0,0,79.84,62.68
4/26/2019,29.83846154,5,0,0,12.5,12.5,0,0,89,100,91,peak,0,0,84.32,60.81
4/27/2019,38.63087248,6,0,0,13.5,14.5,1,0,89,100,91,peak,1,0,85.21,66.96
4/28/2019,54.5942029,7,0,0,12.5,12.5,0,0,95,100,99,peak,1,0,75.71,65.6
4/29/2019,42.56390977,7,0,0,12,13,1,0,95,100,99,value,0,0,82.6,64.3
4/30/2019,37.648,6,0,0,12,12,0,0,96,100,100,value,0,0,83.47,63.6
5/1/2019,33.2481203,5,0,0,12,12,0,0,96,100,100,value,0,0,82.86,61.8
5/2/2019,41.36,4,0,0,12,12,0,0,96,100,100,value,0,0,84.33,65.25
5/3/2019,41.64122137,3,0,0,13,13,0,0,94,100,99,regular,0,0,85.76,64.55
5/4/2019,56.6015625,2,0,0,13,14,1,0,94,100,99,peak,0,0,82.35,65.55
5/5/2019,35.18032787,0,1,0,11.5,11.5,0,0,96,100,100,peak,0,0,77.86,71.38
5/6/2019,52.31914894,2,0,1,11.5,12.5,1,0,96,100,100,regular,0,0,88.8,67.54
5/7/2019,38.49593496,3,0,0,11.5,11.5,0,0,96,100,100,regular,0,0,86.37,63.11
5/8/2019,33.94354839,4,0,0,11.5,11.5,0,0,96,100,100,regular,0,0,86.85,62.32
5/9/2019,50.68939394,4,0,0,11.5,11.5,0,0,96,100,100,regular,0,0,85.97,64.02
5/10/2019,46.53284672,3,0,0,13,13,0,0,94,100,99,regular,0,0,91.73,65.96
5/11/2019,49.51388889,2,0,0,13,14,1,0,94,100,99,peak,0,0,78.56,71.04
5/12/2019,33.98412698,0,1,0,12,12,0,0,96,100,100,peak,0,0,83,69.73
5/13/2019,31.11111111,2,0,1,12,13,1,0,96,100,100,regular,0,0,74.65,70.55
5/14/2019,38.08917197,3,0,0,11.5,11.5,0,0,95,100,99,regular,0,1,82.88,70.16
5/15/2019,52.04,4,0,0,12,12,0,0,96,100,100,regular,0,0,84.8,69.58
5/16/2019,48.98373984,5,0,0,12,12,0,0,96,100,100,regular,0,0,81.77,70.7
5/17/2019,36.52,6,0,0,12,12,0,0,95,100,99,regular,0,0,84.8,69.39
5/18/2019,45.48251748,7,0,0,13,14,1,0,95,100,99,peak,0,0,81.09,70.04
5/19/2019,45.456,8,0,0,12,12,0,0,96,100,100,peak,0,0,76.33,69.63
5/20/2019,28.72794118,8,0,0,12,13,1,0,96,100,100,regular,0,0,78.46,72.08
5/21/2019,32.07189542,7,0,0,12,12,0,0,95,95,97,regular,0,1,81.15,71.85
5/22/2019,27.688,6,0,0,12,12,0,0,94,95,96,regular,0,0,87.48,69.02
5/23/2019,24.26229508,5,0,0,12,12,0,0,90,82,91,regular,0,0,89.52,71.12
5/24/2019,31.76056338,4,0,3,14,14,0,0,76,77,82,peak,0,0,85.27,72.25
5/25/2019,41.70512821,3,0,3,14,15,1,0,76,77,82,peak,0,0,83.64,70.64
5/26/2019,54.52447552,2,0,3,14,14,0,0,1,0,1,peak,0,0,81.04,70.51
5/27/2019,31.79487179,0,1,0,14,15,1,0,1,0,1,peak,0,0,84.87,72.84
5/28/2019,42.52112676,2,0,3,14,14,0,0,71,71,72,peak,0,0,87.41,72.81
5/29/2019,50.70629371,3,0,0,14,14,0,0,70,68,70,peak,0,0,79.1,73.05
5/30/2019,44.27272727,4,0,0,14,14,0,0,67,49,58,peak,0,0,84.66,72.37
5/31/2019,34.95862069,5,0,0,14,14,0,0,57,29,47,regular,0,0,87.18,71.43
6/1/2019,33.13375796,6,0,0,14,15,1,0,57,29,47,regular,0,0,89.8,72.89
6/2/2019,35.36,7,0,0,15,15,0,0,47,17,37,regular,0,0,87.24,74.42
6/3/2019,50.78846154,8,0,0,14,15,1,0,47,17,37,regular,0,0,91.94,77.41
6/4/2019,50.18867925,9,0,0,12,12,0,0,48,17,32,regular,0,1,89.47,76.66
6/5/2019,35.65354331,10,0,0,12,12,0,0,47,3,33,regular,0,0,83.17,73.74
6/6/2019,53.992,11,0,0,12,12,0,0,40,3,26,regular,0,0,87.46,71.27
6/7/2019,34.19178082,10,0,0,14,14,0,0,39,3,30,regular,0,0,87.74,70.25
6/8/2019,39.48101266,9,0,0,14,15,1,0,39,3,30,regular,0,0,89.78,70.49
6/9/2019,32.95104895,0,1,0,14,14,0,0,32,0,22,regular,0,0,89.6,71.19
6/10/2019,49.99371069,7,0,0,14,15,1,0,32,0,22,regular,0,0,88.61,71.22
6/11/2019,60.03896104,6,0,0,13,13,0,0,32,0,16,regular,0,1,90.35,71.3
6/12/2019,43.64444444,5,0,0,13,13,0,0,29,0,17,regular,0,0,88.91,72.6
6/13/2019,54.24528302,4,0,0,13,13,0,0,27,0,16,regular,0,0,88.07,71.37
6/14/2019,53.01980198,3,0,0,13,13,0,0,24,0,13,regular,0,0,88.28,74.25
6/15/2019,60.14655172,2,0,0,13,14,1,0,24,0,13,regular,0,0,91.41,73.83
6/16/2019,53.48598131,0,1,0,13,13,0,0,17,0,9,regular,0,0,82.85,77.41
6/17/2019,67.37037037,2,0,1,12,13,1,0,17,0,9,regular,0,0,82.92,77.48
6/18/2019,51.71578947,3,0,0,12,12,0,0,17,0,9,regular,0,1,82.98,77.54
6/19/2019,49.18269231,4,0,0,13,13,0,0,16,0,7,regular,0,0,83.04,77.6
6/20/2019,54,5,0,0,13,13,0,0,14,0,7,regular,0,0,83.11,77.66
6/21/2019,47.55855856,6,0,0,14,14,0,0,14,0,7,regular,0,0,91.64,73.88
6/22/2019,58.53448276,7,0,0,14,15,1,0,14,0,7,regular,0,0,92.77,76.72
6/23/2019,59.375,8,0,0,14,14,0,0,14,0,7,regular,0,0,90.85,77.37
6/24/2019,64.64655172,9,0,0,14,15,1,0,14,0,7,peak,0,0,87.49,76.92
6/25/2019,71.0754717,10,0,0,14,14,0,0,14,0,7,peak,0,0,89.26,73.55
6/26/2019,70.38834951,9,0,0,13,13,0,0,14,0,7,peak,0,0,88.69,72.24
6/27/2019,79.21212121,8,0,0,13,13,0,0,12,0,1,peak,0,0,90.42,75.5
6/28/2019,50.15306122,7,0,0,12,12,0,0,12,0,1,peak,0,0,91.75,76.05
6/29/2019,62.11111111,6,0,0,12,13,1,0,12,0,1,peak,0,0,87.72,76.19
6/30/2019,62.46534653,5,0,0,13,13,0,0,NA,NA,NA,peak,0,0,90.96,74.24
7/1/2019,49.09433962,4,0,0,12,13,1,0,1,0,0,peak,0,0,90.96,74.24
7/2/2019,66.45631068,3,0,4,12,12,0,0,2,0,0,peak,0,1,90.96,74.24
7/3/2019,36.53465347,2,0,4,13,13,0,0,2,0,0,peak,0,0,90.26,76.22
7/4/2019,28.22330097,0,1,0,13,13,0,0,0,0,0,peak,0,0,92.91,74.48
7/5/2019,52.5,2,0,4,13,13,0,0,0,0,0,regular,0,0,93.52,76.12
7/6/2019,41.88118812,3,0,4,13,14,1,0,0,0,0,regular,0,0,87.82,75.72
7/7/2019,29.53608247,4,0,0,13,13,0,0,4,0,0,regular,0,0,89.86,73.89
7/8/2019,72.41818182,5,0,0,12,13,1,0,4,0,0,regular,0,1,91.6,74.35
7/9/2019,60.03773585,6,0,0,12,12,0,0,5,0,0,regular,0,0,90.04,73.87
7/10/2019,59.60606061,7,0,0,13,13,0,0,5,0,0,regular,0,0,89.24,74.88
7/11/2019,58.01869159,8,0,0,13,13,0,0,5,0,0,regular,0,0,86.67,74.58
7/12/2019,48.96116505,9,0,0,13,13,0,0,5,0,0,regular,0,0,87.26,77.21
7/13/2019,47.31132075,10,0,0,13,14,1,0,5,0,0,regular,0,0,92.52,75.72
7/14/2019,36.37113402,11,0,0,13,13,0,0,5,0,0,regular,0,0,92.29,75.64
7/15/2019,47.12962963,12,0,0,12,13,1,0,5,0,0,regular,0,1,91.42,74.22
7/16/2019,46.26732673,13,0,0,12,12,0,0,5,0,0,regular,0,0,88.44,74.18
7/17/2019,45.00970874,14,0,0,12,12,0,0,5,0,0,regular,0,0,88.17,74.84
7/18/2019,36.14782609,15,0,0,12,12,0,0,7,0,0,regular,0,0,89.65,74.29
7/19/2019,37.88118812,16,0,0,13,13,0,0,7,0,0,regular,0,0,87.06,74.24
7/20/2019,42.40952381,17,0,0,13,14,1,0,7,0,0,regular,0,0,85.15,73.92
7/21/2019,30.56122449,18,0,0,13,13,0,0,7,0,0,regular,0,0,81.35,75.25
7/22/2019,50.20754717,19,0,0,12,13,1,0,7,0,0,regular,0,1,88.31,76.46
7/23/2019,54.64356436,20,0,0,12,12,0,0,8,0,0,regular,0,0,93.07,75.44
7/24/2019,46.17307692,21,0,0,13,13,0,0,8,0,0,regular,0,0,93.69,77.3
7/25/2019,33.26470588,22,0,0,13,13,0,0,11,0,1,regular,0,0,91.8,76.61
7/26/2019,58.69387755,23,0,0,13,13,0,0,12,0,1,regular,0,0,91.53,76.77
7/27/2019,59.86956522,24,0,0,13,14,1,0,12,0,1,regular,0,0,87.02,77.11
7/28/2019,46.98979592,25,0,0,13,13,0,0,12,0,1,regular,0,0,81.61,76.81
7/29/2019,65.81904762,26,0,0,12,13,1,0,12,0,1,regular,0,1,78.83,74.17
7/30/2019,55.47368421,27,0,0,12,12,0,0,12,0,1,regular,0,0,91.5,73.92
7/31/2019,60.50505051,28,0,0,13,13,0,0,12,0,1,regular,0,0,84.19,75.14
8/1/2019,51.56565657,29,0,0,13,13,0,0,13,0,2,regular,0,0,90.84,74.84
8/2/2019,35.88541667,30,0,0,13,13,0,0,13,0,2,regular,0,0,92.57,74.58
8/3/2019,38.51851852,31,0,0,13,14,1,0,13,0,2,regular,0,0,92.08,77.29
8/4/2019,51.85148515,30,0,0,13,13,0,0,19,0,7,regular,0,0,92.69,76.21
8/5/2019,40.02702703,29,0,0,12,13,1,0,19,0,7,regular,0,1,92.32,77.5
8/6/2019,50.54368932,28,0,0,13,13,0,0,20,0,8,regular,0,0,92.9,78.01
8/7/2019,52.0952381,27,0,0,13,13,0,0,21,0,8,regular,0,0,93.02,77.41
8/8/2019,57.6635514,26,0,0,12,12,0,0,23,0,10,regular,0,0,92.32,77.43
8/9/2019,55.62962963,25,0,0,13,13,0,0,23,0,10,regular,0,0,89.47,76.51
8/10/2019,70.52678571,24,0,0,14,15,1,0,23,0,10,regular,0,0,90.72,75.74
8/11/2019,48.19191919,23,0,0,13,13,0,0,43,63,47,regular,0,0,88.05,75.88
8/12/2019,36.58878505,22,0,0,12,13,1,0,43,63,47,regular,0,1,90.83,75.86
8/13/2019,47.62886598,21,0,0,12,12,0,0,45,63,48,regular,0,0,89.9,77.16
8/14/2019,44.50485437,20,0,0,12.5,12.5,0,0,51,82,57,regular,0,0,89.8,77.56
8/15/2019,50.35353535,19,0,0,12.5,12.5,0,0,54,82,59,regular,1,0,90.61,76.38
8/16/2019,44.78571429,18,0,0,12.5,12.5,0,0,53,82,59,regular,1,0,89.61,74.7
8/17/2019,56.86842105,17,0,0,12.5,13.5,1,0,53,82,59,regular,1,0,92.52,73.51
8/18/2019,39.71,16,0,0,12.5,12.5,0,0,61,100,67,regular,1,0,89.59,77.46
8/19/2019,40.07407407,15,0,0,11.5,12.5,1,0,61,100,67,regular,0,1,90.24,76.95
8/20/2019,56.42857143,14,0,0,12.5,12.5,0,0,66,100,72,regular,0,0,93.04,74.22
8/21/2019,37.58252427,13,0,0,12.5,12.5,0,0,68,100,75,regular,0,0,91.35,76.42
8/22/2019,32.2,12,0,0,11.5,11.5,0,0,72,100,76,regular,0,0,90.71,76.31
8/23/2019,39.85714286,11,0,0,12.5,12.5,0,0,71,100,76,regular,0,0,86.13,76.43
8/24/2019,33.9380531,10,0,0,12.5,13.5,1,0,71,100,76,regular,0,0,85.88,76.17
8/25/2019,44.58947368,9,0,0,12.5,12.5,0,0,80,100,84,regular,0,0,84.62,76.33
8/26/2019,19.64,8,0,0,11.5,12.5,1,0,80,100,84,value,0,1,82.91,75.27
8/27/2019,27.75,7,0,0,12.5,12.5,0,0,79,100,83,value,0,0,86.28,74.74
8/28/2019,23.70873786,6,0,0,11.5,11.5,0,0,83,100,85,value,0,0,92.09,73.47
8/29/2019,18.60576923,5,0,0,13.5,14.5,1,0,84,100,86,value,0,0,93.25,77.28
8/30/2019,19.09615385,4,0,0,13.5,14.5,1,0,82,100,84,value,0,0,91.21,74.38
8/31/2019,22.96078431,3,0,0,13.5,14.5,1,0,82,100,84,regular,0,0,86.44,73.13
9/1/2019,17.01980198,2,0,1,13.5,14.5,1,0,0,0,0,regular,0,0,86.24,74.23
9/2/2019,13.01923077,0,1,0,13.5,14.5,1,0,0,0,0,regular,0,0,88.33,75.08
9/3/2019,12.64814815,2,0,1,6,7,1,0,92,100,96,value,0,0,89.19,74.89
9/4/2019,8.650485437,3,0,0,13,13,0,0,95,100,99,value,0,0,83.97,76.1
9/5/2019,11.22641509,4,0,0,13.5,14.5,1,0,96,100,100,value,0,0,90.65,75.31
9/6/2019,11.74,5,0,0,13.5,14.5,1,0,96,100,100,regular,0,0,86.99,77.11
9/7/2019,22.74311927,6,0,0,13.5,14.5,1,0,96,100,100,regular,0,0,83.44,76.8
9/8/2019,25.59,7,0,0,13.5,14.5,1,0,97,100,100,regular,0,0,79.86,74.32
9/9/2019,18.20192308,8,0,0,13,14,1,0,97,100,100,value,0,1,82.84,74.26
9/10/2019,24.67708333,9,0,0,13,14,1,0,97,100,100,value,0,0,87.71,72.6
9/11/2019,15.68367347,10,0,0,13,14,1,0,96,100,100,value,0,0,89.86,71.33
9/12/2019,30.44,11,0,0,13,14,1,0,96,100,100,value,0,0,89.76,75.76
9/13/2019,25.03883495,12,0,0,13,14,1,0,95,100,99,regular,0,0,89.67,74.77
9/14/2019,40.26415094,13,0,0,13,14,1,0,95,100,99,regular,0,0,90.26,75.87
9/15/2019,29.87128713,14,0,0,13,14,1,0,96,92,96,regular,0,0,89.4,74.62
9/16/2019,23.23762376,15,0,0,13,14,1,0,96,92,96,value,0,1,85.73,73.07
9/17/2019,18.99,16,0,0,13,14,1,0,96,100,100,value,0,0,86.28,73.24
9/18/2019,19.18367347,17,0,0,13,14,1,0,97,100,100,value,0,0,90.34,72.31
9/19/2019,27.72,18,0,0,13,14,1,0,97,100,100,value,0,0,89.27,72.63
9/20/2019,38.95098039,19,0,0,13,14,1,0,94,100,99,regular,0,0,87.75,73.94
9/21/2019,54.67857143,20,0,0,13,14,1,0,94,100,99,regular,0,0,87.38,74.19
9/22/2019,55.42718447,21,0,0,13,14,1,0,96,100,99,regular,0,0,88.97,74.87
9/23/2019,43.82,22,0,0,13,14,1,0,96,100,99,value,0,1,90.63,74.12
9/24/2019,27.97058824,21,0,0,12,13,1,0,96,100,99,value,0,0,91.27,74.1
9/25/2019,39.23469388,20,0,0,13,14,1,0,95,100,98,value,0,0,91.15,74.66
9/26/2019,43.50505051,19,0,0,12,13,1,0,96,100,99,value,0,0,91.84,73.98
9/27/2019,46.56435644,18,0,0,12,13,1,0,88,100,97,regular,0,0,88.03,74.84
9/28/2019,70.5,17,0,0,13,14,1,0,88,100,97,regular,0,0,85.89,74.36
9/29/2019,51.8877551,16,0,0,13,14,1,0,85,72,84,regular,0,0,85.07,74.26
9/30/2019,50.57281553,0,1,0,13,14,1,0,85,72,84,value,0,0,84.2,74.71
10/1/2019,36.53773585,14,0,0,13,14,1,0,95,100,99,value,0,0,81.86,74.84
10/2/2019,17.30693069,13,0,0,13,14,1,0,96,100,100,value,0,0,81.48,73.03
10/3/2019,44.5754717,12,0,0,13,14,1,0,96,100,100,value,0,0,77.82,72.83
10/4/2019,51.76136364,11,0,0,13,14,1,0,93,100,96,regular,0,0,88.92,73.62
10/5/2019,49.27272727,10,0,0,13,14,1,0,93,100,96,peak,0,1,90.58,77.83
10/6/2019,60.45544554,9,0,0,13,14,1,0,87,100,94,regular,0,0,85.07,74.26
10/7/2019,57.08333333,8,0,0,13,14,1,0,87,100,94,value,0,0,84.2,74.71
10/8/2019,83.7244898,7,0,0,13,14,1,0,89,100,97,value,0,0,81.86,74.84
10/9/2019,48.3125,0,1,0,13,14,1,0,80,66,78,value,0,1,81.48,73.03
10/10/2019,71.92857143,5,0,0,12,13,1,0,87,100,95,value,0,0,77.82,72.83
10/11/2019,104.0104167,4,0,2,13,14,1,0,80,100,91,regular,0,0,88.92,73.62
